volume,mid_price,feature_dividend,feature_returns,diff,target
93068.0,9.3100004196167,0.0,-0.8049993515014648,2.219400419616699,0
553699.0,26.722904205322266,0.7257399222378111,-14.49542478113133,-2.979095794677736,1
192526.0,2.109999895095825,0.0,-0.7000000476837158,0.4173998950958251,0
108378.0,532.5999755859375,0.0,64.3399658203125,90.86397558593751,0
621743.0,27.959999084472656,0.0,-13.040000915527344,12.004999084472656,0
443840.0,24.53392791748047,0.2920724561818298,0.38595406323749387,2.4997279174804703,0
658191.0,52.937156677246094,0.12920785030104148,4.577636957967057,7.377356677246091,0
61675584.0,3.779303789138794,0.10524992751831597,-0.4864942569757026,-1.0500962108612057,1
4616828.0,0.6499999761581421,0.0,-0.43000006675720215,0.23739997615814207,0
6609955.0,75.8948974609375,0.6050976393101757,4.470148908841425,-2.5819025390624972,1
106575.0,80.80266571044922,0.4616699821190706,5.668457091494071,-3.515334289550779,1
1515694.0,71.68260192871094,0.18887084355352365,3.570966180467586,7.98020192871094,0
483122.0,555.6236572265625,1.3101007133883473,71.9407769829196,129.78045722656248,0
441680.0,10.270000457763672,0.0,-1.8299999237060547,-0.17539954223632748,1
7040191.0,140.33226013183594,0.46174047970911725,11.595071778537243,9.014860131835945,0
24598.0,31.124204635620117,0.31676289614677455,9.92293355044365,-6.878195364379884,1
66727.0,8.45234203338623,0.11015424558100415,0.3982897741454573,0.2777420333862306,0
1698911.0,66.81999969482422,0.4248719199691428,4.994871614793362,-1.6340003051757748,1
24228.0,33.939998626708984,0.31312715049288947,2.3031250142624207,3.7413986267089854,0
252268.0,28.97112274169922,0.12311184075914713,-3.204128149475228,4.323122741699219,0
555782.0,99.11727142333984,0.46505521512041753,21.028142678499325,14.412071423339839,0
349118.0,1.909999966621399,0.0,-1.1699999570846558,0.13979996662139893,1
144227.0,15.855236053466797,0.1493766674118789,-0.9008476367873398,0.9526360534667973,0
35335067.0,87.25,1.1070716536849314,0.5270698226302439,3.9853999999999985,0
1762.0,49.0,0.31594091794520546,7.805942596412002,1.637599999999999,0
942253.0,440.1700134277344,1.1123738887538452,75.50238853719135,74.68221342773438,0
269943.0,7.300000190734863,0.07760478802766278,-1.892395479001146,-0.710999809265136,1
1209947.0,3.950000047683716,0.42237816501668424,-0.5876218254465726,-0.33439995231628394,1
531579.0,88.83000183105469,0.1646670364238741,10.609788801560592,4.169401831054685,0
471395.0,44.93000030517578,0.17656238973295446,-0.18838588297212366,0.7248003051757834,0
17154.0,63.560001373291016,0.2302193523089632,6.170221793715213,6.540501373291015,0
295655.0,37.959999084472656,0.24268710374682073,1.9626845097526802,1.6415990844726593,0
13132.0,12.876001358032227,0.1328506158509911,0.03501888977677234,1.0098013580322274,0
362616.0,1.0099999904632568,0.0031130134201949717,-1.0568869293593461,0.2289999904632568,0
171929.0,38.38993453979492,0.15076034308075884,-2.617622683042288,4.4275345397949195,0
7619008.0,10.869999885559082,0.015391671465899481,-3.2246080996522646,-6.348400114440917,1
69616.0,10.262097358703613,0.0722965723276668,1.8578466898203425,-2.9243026412963875,1
10597.0,26.90999984741211,0.15308468187031943,2.4830846055763742,-0.5374001525878889,0
349010.0,94.08999633789062,0.1190490228193284,-11.970954944465827,7.606196337890623,1
2309550.0,4.989999771118164,0.033644048114345494,0.023643819232509557,-0.27320022888183626,1
714780.0,18.899999618530273,0.006825739574286908,-0.28317517595305686,-3.308200381469728,1
1023266.0,65.22000122070312,0.016314710580590402,-1.1536834583647222,0.20980122070312746,1
3351.0,4.960000038146973,0.03763119007571991,-1.7923687336303349,-0.31379996185302694,1
1216343.0,46.156951904296875,0.4065304432514373,7.3002262745502655,5.537151904296877,0
349707.0,67.87999725341797,0.41092313644816597,14.763385905002853,7.241597253417972,0
612390.0,28.209999084472656,19.539017624291656,16.27901739540982,-1.1778009155273423,1
352622.0,13.21415901184082,0.4698321352838359,1.6891991625665508,-0.4008409881591799,1
343029.0,484.60626220703125,0.9202866496278728,117.83587502853412,68.82986220703123,0
1117325.0,124.0873794555664,0.2365929246437549,-22.27520974869609,4.809759455566407,1
4246760.0,8.760000228881836,0.0,-3.4499998092651367,-1.0043997711181643,1
2557737.0,47.02000045776367,0.08694534627933398,-2.2337982145116815,11.02980045776367,0
43739.0,11.617637634277344,0.21236295202027414,-2.4531081249450577,-2.997162365722657,1
1113831.0,29.799999237060547,0.24445220637167261,0.1230208556636648,2.3111992370605456,0
322035.0,8.529999732971191,0.027622913605410852,1.2776224367682527,-0.9684002670288088,1
399738.0,14.959905624389648,0.3194975240220569,-0.34943729806046264,0.33150562438964926,1
166969.0,78.19000244140625,0.17657736723866085,0.9963024038597545,4.386002441406248,0
68645.0,10.73086929321289,0.07055913614816586,-0.025108702902127106,1.05966929321289,0
309228.0,860.280029296875,0.5829707935280555,-11.717016999440695,91.21222929687497,0
5955694.0,21.167049407958984,0.37236189521678764,0.5404374567402251,-3.1397505920410147,1
95725.0,10.990723609924316,0.23113361850351238,-0.7542703960838899,-2.3862763900756843,1
1398026.0,163.4499969482422,0.0,9.25,34.87979694824219,0
2150994.0,51.439998626708984,0.28553414921875325,1.5246355591308627,-2.5344013732910184,1
1192591.0,40.130001068115234,0.16954168258628394,3.1495412248226122,0.9412010681152339,0
1135608.0,60.65027618408203,0.13506077403651323,5.486497389026748,5.8038761840820285,0
6985546.0,12.038725852966309,0.18638485647664135,-0.5375111701346867,0.44872585296630874,0
207844.0,64.26016998291016,0.6107525497374962,6.292740312188668,0.5697699829101595,1
33908.0,15.130000114440918,0.10576003141091099,0.6357597643821024,0.4698001144409183,0
39269.0,18.56999969482422,0.26840001516450857,3.848399938870563,0.9937996948242187,0
3868679.0,34.0,0.0671642082739726,1.1883189934302225,-9.069600000000001,1
367702.0,47.01068115234375,0.4862966074914551,3.84716696881958,0.29428115234374985,1
256635.0,14.649383544921875,0.17637468074348345,0.22170377467658892,1.4277835449218745,0
34789.0,38.91999816894531,0.2757969276603009,6.485796012132957,0.8977981689453145,1
99714.0,14.70703411102295,0.09033716284711647,-0.25633012688677026,1.0224341110229496,0
19.0,11.0,0.007271659035616438,-0.49272834096438356,0.10791599999999946,1
89211.0,188.44000244140625,0.8067548935601656,-0.003242665033584391,-0.6655975585937597,1
4283083.0,140.75999450683594,0.5321738834762779,-0.3873817805862221,0.9837945068359488,1
41982.0,7.690000057220459,0.17435995790835251,0.1901060745465361,-0.11239994277954057,1
63655.0,13.139697074890137,0.09585577240254084,-0.5381469131443342,-0.3071029251098629,1
15022.0,31.420000076293945,0.2528741717334803,1.0528734087940272,2.051600076293944,0
3240.0,5.949999809265137,0.2274264025725691,0.7774261164702742,-0.601200190734863,1
1254685.0,137.37225341796875,0.5659583774257394,13.442148562972614,15.72625341796875,0
8339.0,84.5199966430664,0.08305288557388453,13.48304678205826,12.339396643066408,0
133631.0,307.44000244140625,0.0554753917278771,23.455469288212253,69.85920244140624,0
558776.0,20.459999084472656,0.051742883640816056,0.42174181552558165,-0.7854009155273438,1
120994.0,2.2359373569488525,0.007848071207013032,-0.7953378685818053,-0.31166264305114755,1
6320.0,25.389999389648438,0.11193177057227983,0.24193093133888138,0.5027993896484375,0
1642204.0,63.96995544433594,0.2938708579965106,16.67275803451018,8.27375544433594,0
11959.0,24.93000030517578,0.23045450536380402,-0.36954587610592254,0.005600305175782694,0
1921020.0,57.83749771118164,0.28084745449143,5.355142498436742,-4.759102288818362,1
3397054.0,40.07968521118164,0.3511034515603443,4.408476498435344,-2.1311147888183584,1
197868.0,110.73310089111328,0.22512174717911268,5.053490887804113,9.703300891113287,0
2165248.0,51.0099983215332,0.7557899433959182,3.7257873494017777,-3.5382016784667982,1
422418.0,437.8963623046875,0.6525155312119046,83.41084683004003,57.72656230468749,0
207626.0,50.279998779296875,0.06496667690875954,11.12496423550251,8.735998779296878,0
1625587.0,5.050000190734863,0.0,0.039999961853027344,0.4504001907348636,0
336171.0,835.1099853515625,3.2610914284745194,30.84104748316202,128.29058535156253,0
871877.0,48.0099983215332,0.13097638289575855,1.9409739414895086,-4.3438016784667965,1
479245.0,26.270000457763672,0.15834513464880676,14.024301441106326,-0.26119954223632647,1
209736.0,42.95000076293945,0.1885673115085069,7.082457692367882,1.0160007629394556,1
33267.0,15.170000076293945,0.25309607969891457,-0.3453974963508901,1.4216000762939451,0
1622762.0,7.550000190734863,0.21449950174764557,0.6544995589681045,-0.11779980926513645,0
95723.0,14.96203327178955,0.18947212235521396,-0.12761219008375088,1.2270332717895513,0
380896.0,49.84000015258789,1.923210591553768,1.3732113544932212,-3.9215998474121108,1
98502.0,120.86000061035156,0.24948097814701992,33.529479757443895,16.86680061035156,0
1738572.0,359.8377990722656,0.4470008408594732,4.431986192421974,1.9623990722656117,0
5384297.0,65.44999694824219,0.09526534139227921,-9.53473954142022,-14.274003051757816,1
283252.0,5.889999866485596,0.04951120816809184,-1.0494153360213614,-0.1888001335144045,1
1746053.0,133.5399932861328,0.21719133659225212,-29.533846261064,-5.077406713867191,1
954844.0,3.240000009536743,0.013817523561766932,-0.1894512428414313,0.00680000953674309,1
43427.0,9.770000457763672,0.09864608190278616,1.7837504520199736,0.47280045776367174,0
248563.0,39.11708450317383,0.7726542208406569,3.7462908480379227,-3.5999154968261706,1
5146760.0,23.501157760620117,0.13698118858131644,0.4948474758127618,1.2611577606201188,1
105421.0,17.8700008392334,0.2745635250806981,0.26456520354749496,-0.791399160766602,1
305925.0,71.63999938964844,0.2960557185330355,-17.123942450412276,1.3593993896484307,0
4755.0,25.389999389648438,0.2556338178274076,0.2356333600637357,0.21977938964843702,0
46934.0,34.720001220703125,0.508244500126648,4.884833321537781,4.331201220703125,0
544827.0,1.9700000286102295,0.0,-0.18000006675720215,0.03900002861022944,1
201327.0,13.609999656677246,0.1875794697640534,0.3675788212655182,1.7657996566772454,0
38576.0,15.58461856842041,0.17174767584106784,0.26847218603393896,1.4468185684204098,0
358843.0,87.79000091552734,0.03212626690768972,4.47212870831394,11.454200915527338,0
88911.0,11.798102378845215,0.14931772012043465,0.08386800545979012,0.9973023788452142,0
475045.0,0.7799999713897705,0.05198074398924801,-0.2780192989260962,0.12265997138977047,0
180328.0,419.99835205078125,0.01508392932471504,-11.434073785519034,20.655352050781232,0
204620.0,127.96662139892578,0.14313683507763036,7.800088739374505,11.29362139892578,0
394573.0,15.140000343322754,0.0,-7.380000114440918,-1.9563996566772452,1
648005.0,9.4068603515625,0.17331897784251257,-0.07912624310475305,0.7198603515625006,0
10540250.0,114.26000213623047,0.6533032027452612,-0.33669466102427004,4.399802136230463,0
